Ni,Si,Ce,La,cold_rolling_strain,annealing_T,annealing_t,solution_T,solution_t,aging_T,aging_t,UTS,conductivity,hardness,is_cold_rolled,is_annealed,is_solution,is_aged,log_Ni,log_Si,log_Ce,log_La,precipitation_index
7.5,1.5,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,450,8.0,446.1,39.66,,0,0,0,1,2.014903020675598,0.4054651087748311,-20.72326583694641,-20.72326583694641,1
7.5,1.5,0.0,0.0,85.0,-1,-1.0,-1,-1.0,450,8.0,445.7,57.96,,1,0,0,1,2.014903020675598,0.4054651087748311,-20.72326583694641,-20.72326583694641,2
7.5,1.5,0.0,0.0,85.0,-1,-1.0,-1,-1.0,450,0.5,452.0,44.0,,1,0,0,1,2.014903020675598,0.4054651087748311,-20.72326583694641,-20.72326583694641,2
7.5,1.5,0.0,0.0,85.0,-1,-1.0,-1,-1.0,450,2.0,452.0,48.0,,1,0,0,1,2.014903020675598,0.4054651087748311,-20.72326583694641,-20.72326583694641,2
7.5,1.5,0.0,0.0,85.0,-1,-1.0,-1,-1.0,450,4.0,452.0,50.0,,1,0,0,1,2.014903020675598,0.4054651087748311,-20.72326583694641,-20.72326583694641,2
7.5,1.5,0.0,0.0,85.0,-1,-1.0,-1,-1.0,450,8.0,445.0,57.96,,1,0,0,1,2.014903020675598,0.4054651087748311,-20.72326583694641,-20.72326583694641,2
7.5,1.5,0.0,0.0,85.0,-1,-1.0,-1,-1.0,450,8.0,592.0,48.28,,1,0,0,1,2.014903020675598,0.4054651087748311,-20.72326583694641,-20.72326583694641,2
2.28,0.67,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,192.0,20.6,96.5,0,0,0,0,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,0
2.28,0.67,0.0,0.0,-1.0,-1,-1.0,800,1.0,-1,-1.0,105.5,23.5,,0,0,1,0,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,1
2.28,0.67,0.0,0.0,-1.0,-1,-1.0,850,1.0,-1,-1.0,99.5,18.6,,0,0,1,0,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,1
2.28,0.67,0.0,0.0,-1.0,-1,-1.0,900,1.0,-1,-1.0,91.5,19.4,,0,0,1,0,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,1
2.28,0.67,0.0,0.0,60.0,-1,-1.0,850,1.0,-1,-1.0,220.0,25.0,,1,0,1,0,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,2
2.28,0.67,0.0,0.0,60.0,-1,-1.0,850,1.0,400,8.0,715.0,28.5,220.0,1,0,1,1,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,3
2.28,0.67,0.0,0.0,60.0,-1,-1.0,850,1.0,450,4.0,778.0,31.0,222.0,1,0,1,1,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,3
2.28,0.67,0.0,0.0,60.0,-1,-1.0,850,1.0,500,2.0,797.0,32.0,225.0,1,0,1,1,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,3
2.28,0.67,0.0,0.0,60.0,-1,-1.0,850,1.0,500,8.0,510.0,30.4,165.0,1,0,1,1,0.8241754434049459,-0.400477565104588,-20.72326583694641,-20.72326583694641,3
2.0,0.5,0.0,0.0,-1.0,-1,-1.0,900,1.0,500,2.0,,37.71,234.5,0,0,1,1,0.6931471810599453,-0.6931471785599453,-20.72326583694641,-20.72326583694641,2
2.0,0.5,0.0,0.0,60.0,-1,-1.0,900,1.0,450,1.0,,34.61,255.3,1,0,1,1,0.6931471810599453,-0.6931471785599453,-20.72326583694641,-20.72326583694641,3
2.77,0.65,0.0,0.0,90.0,600,12.0,900,0.0167,450,5.0,,,,1,1,1,1,1.018847320560258,-0.4307829145539927,-20.72326583694641,-20.72326583694641,4
2.77,0.65,0.0,0.0,93.0,600,12.0,900,0.0167,450,5.0,715.0,,232.0,1,1,1,1,1.018847320560258,-0.4307829145539927,-20.72326583694641,-20.72326583694641,4
2.77,0.65,0.0,0.0,94.0,600,12.0,900,0.0167,450,5.0,710.0,,225.0,1,1,1,1,1.018847320560258,-0.4307829145539927,-20.72326583694641,-20.72326583694641,4
2.77,0.65,0.0,0.0,96.0,600,12.0,900,0.0167,450,5.0,710.0,,225.0,1,1,1,1,1.018847320560258,-0.4307829145539927,-20.72326583694641,-20.72326583694641,4
2.77,0.65,0.0,0.0,97.0,600,12.0,900,0.0167,450,5.0,600.0,,200.0,1,1,1,1,1.018847320560258,-0.4307829145539927,-20.72326583694641,-20.72326583694641,4
2.0,0.5,0.0,0.0,-1.0,-1,-1.0,900,1.0,500,4.0,,38.53,220.1,0,0,1,1,0.6931471810599453,-0.6931471785599453,-20.72326583694641,-20.72326583694641,2
2.0,0.5,0.0,0.0,80.0,-1,-1.0,900,1.0,450,2.0,,38.79,267.5,1,0,1,1,0.6931471810599453,-0.6931471785599453,-20.72326583694641,-20.72326583694641,3
2.0,0.34,0.0,0.0,-1.0,-1,-1.0,900,2.0,450,8.0,,45.6,184.0,0,0,1,1,0.6931471810599453,-1.078809658430753,-20.72326583694641,-20.72326583694641,2
2.0,0.34,0.0,0.0,80.0,-1,-1.0,900,2.0,450,0.5,,36.1,210.0,1,0,1,1,0.6931471810599453,-1.078809658430753,-20.72326583694641,-20.72326583694641,3
2.0,0.34,0.0,0.0,80.0,600,8.0,780,0.0333,450,16.0,,49.8,180.0,1,1,1,1,0.6931471810599453,-1.078809658430753,-20.72326583694641,-20.72326583694641,4
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,920,0.5,-1,-1.0,338.2,,60.6,0,0,1,0,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,1
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,920,0.5,550,5.0,919.0,45.0,215.1,0,0,1,1,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,2
3.0,0.5,0.0,0.0,-1.0,-1,-1.0,920,0.5,-1,-1.0,361.2,,60.2,0,0,1,0,1.098612289001443,-0.6931471785599453,-20.72326583694641,-20.72326583694641,1
3.0,0.5,0.0,0.0,-1.0,-1,-1.0,920,0.5,550,5.0,806.9,46.0,201.8,0,0,1,1,1.098612289001443,-0.6931471785599453,-20.72326583694641,-20.72326583694641,2
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,920,0.5,-1,-1.0,409.2,,69.2,0,0,1,0,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,1
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,920,0.5,550,4.0,985.4,36.9,218.3,0,0,1,1,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,2
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,920,0.5,-1,-1.0,411.3,,78.0,0,0,1,0,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,1
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,920,0.5,600,2.0,851.3,35.4,212.0,0,0,1,1,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,2
3.12,0.75,0.0,0.0,-1.0,-1,-1.0,900,1.0,450,4.0,680.0,,,0,0,1,1,1.137833002141904,-0.2876820711184476,-20.72326583694641,-20.72326583694641,2
3.12,0.75,0.0,0.0,-1.0,-1,-1.0,900,1.0,450,16.0,620.0,,,0,0,1,1,1.137833002141904,-0.2876820711184476,-20.72326583694641,-20.72326583694641,2
3.12,0.75,0.0,0.0,-1.0,-1,-1.0,900,1.0,500,6.0,540.0,,,0,0,1,1,1.137833002141904,-0.2876820711184476,-20.72326583694641,-20.72326583694641,2
3.12,0.75,0.0,0.0,-1.0,-1,-1.0,900,1.0,550,2.0,500.0,,,0,0,1,1,1.137833002141904,-0.2876820711184476,-20.72326583694641,-20.72326583694641,2
3.2,0.75,0.0,0.0,60.0,-1,-1.0,825,0.67,450,4.0,590.0,28.0,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,825,1.0,450,4.0,590.0,28.5,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,850,0.67,450,4.0,670.0,29.0,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,850,1.0,450,4.0,670.0,29.5,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,875,0.67,450,4.0,725.0,30.0,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,875,1.0,450,4.0,730.0,30.5,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,900,0.67,450,4.0,760.0,31.5,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,900,1.0,450,4.0,762.0,32.5,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,925,0.67,450,4.0,772.0,29.5,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,925,1.0,450,4.0,774.0,28.8,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,950,0.67,450,4.0,755.0,36.0,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,60.0,-1,-1.0,950,1.0,450,4.0,760.0,37.2,,1,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,3
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,400,1.0,295.0,3.7,125.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,450,1.0,346.0,7.5,165.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,500,1.0,333.0,8.0,157.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,550,1.0,314.0,8.1,143.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,600,1.0,306.0,8.2,135.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,450,0.5,298.0,5.0,145.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,450,2.0,348.0,8.1,178.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,450,4.0,348.0,8.1,178.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,450,8.0,348.0,8.1,178.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.98,0.0,0.0,-1.0,-1,-1.0,900,0.75,450,26.0,348.0,8.2,178.0,0,0,1,1,0.6830968452114944,1.091923300852883,-20.72326583694641,-20.72326583694641,2
1.98,2.96,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,,185.0,0,0,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,0
1.98,2.96,0.0,0.0,-1.0,850,2.0,-1,-1.0,-1,-1.0,,,150.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,850,4.0,-1,-1.0,-1,-1.0,,,145.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,850,6.0,-1,-1.0,-1,-1.0,,,140.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,850,8.0,-1,-1.0,-1,-1.0,,,135.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,875,2.0,-1,-1.0,-1,-1.0,,,148.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,875,4.0,-1,-1.0,-1,-1.0,,,142.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,875,6.0,-1,-1.0,-1,-1.0,,,138.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,875,8.0,-1,-1.0,-1,-1.0,,,135.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,900,2.0,-1,-1.0,-1,-1.0,,,145.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,900,4.0,-1,-1.0,-1,-1.0,,,152.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,900,6.0,-1,-1.0,-1,-1.0,,,148.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,900,8.0,-1,-1.0,-1,-1.0,,,142.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,950,2.0,-1,-1.0,-1,-1.0,,,138.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,950,4.0,-1,-1.0,-1,-1.0,,,135.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,950,6.0,-1,-1.0,-1,-1.0,,,132.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
1.98,2.96,0.0,0.0,-1.0,950,8.0,-1,-1.0,-1,-1.0,,,130.0,0,1,0,0,0.6830968452114944,1.085189268673807,-20.72326583694641,-20.72326583694641,1
2.2,0.5,0.0,0.0,-1.0,-1,-1.0,700,1.0,-1,-1.0,,,110.0,0,0,1,0,0.7884573608188158,-0.6931471785599453,-20.72326583694641,-20.72326583694641,1
2.2,0.5,0.0,0.0,-1.0,-1,-1.0,750,1.0,-1,-1.0,,,95.0,0,0,1,0,0.7884573608188158,-0.6931471785599453,-20.72326583694641,-20.72326583694641,1
2.2,0.5,0.0,0.0,-1.0,-1,-1.0,800,1.0,-1,-1.0,,,85.0,0,0,1,0,0.7884573608188158,-0.6931471785599453,-20.72326583694641,-20.72326583694641,1
2.2,0.5,0.0,0.0,-1.0,-1,-1.0,850,1.0,-1,-1.0,,,80.0,0,0,1,0,0.7884573608188158,-0.6931471785599453,-20.72326583694641,-20.72326583694641,1
2.2,0.5,0.0,0.0,-1.0,-1,-1.0,900,1.0,-1,-1.0,,,85.0,0,0,1,0,0.7884573608188158,-0.6931471785599453,-20.72326583694641,-20.72326583694641,1
2.2,0.5,0.0,0.0,-1.0,-1,-1.0,800,1.0,450,8.0,,42.5,241.0,0,0,1,1,0.7884573608188158,-0.6931471785599453,-20.72326583694641,-20.72326583694641,2
0.0,0.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,57.5,50.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,0
0.0,0.0,0.0,0.02,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,59.5,49.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-3.912022955428147,0
0.0,0.0,0.0,0.04,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,62.0,48.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-3.218875799868201,0
0.0,0.0,0.0,0.06,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,60.5,52.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-2.81341070009337,0
0.0,0.0,0.0,0.08,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,58.0,58.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-2.525728631808255,0
0.0,0.0,0.0,0.1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,58.5,57.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-2.302585082994046,0
0.0,0.0,0.0,0.12,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,59.0,56.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-2.120263527866758,0
0.0,0.0,0.02,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,60.0,48.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.912022955428147,-20.72326583694641,0
0.0,0.0,0.04,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,57.5,52.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.218875799868201,-20.72326583694641,0
0.0,0.0,0.06,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,56.0,58.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.81341070009337,-20.72326583694641,0
0.0,0.0,0.08,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,57.5,57.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.525728631808255,-20.72326583694641,0
0.0,0.0,0.1,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,60.0,56.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.302585082994046,-20.72326583694641,0
0.0,0.0,0.12,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,61.1,55.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.120263527866758,-20.72326583694641,0
0.0,0.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,58.5,44.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,0
0.0,0.0,0.02,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,213.0,61.0,52.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.912022955428147,-20.72326583694641,0
0.0,0.0,0.04,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,235.0,60.5,54.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.218875799868201,-20.72326583694641,0
0.0,0.0,0.06,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,245.0,60.0,56.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.81341070009337,-20.72326583694641,0
0.0,0.0,0.08,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,248.0,59.5,56.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.525728631808255,-20.72326583694641,0
0.0,0.0,0.1,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,241.0,59.0,55.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.302585082994046,-20.72326583694641,0
0.0,0.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,170.0,57.5,,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,0
0.0,0.0,0.0,0.01,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,180.0,59.5,,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-4.605170085988096,0
0.0,0.0,0.0,0.02,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,185.0,61.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-3.912022955428147,0
0.0,0.0,0.0,0.03,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,183.0,60.5,,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-3.506557863986649,0
0.0,0.0,0.0,0.04,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,180.0,60.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-3.218875799868201,0
0.0,0.0,0.01,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,182.0,60.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-4.605170085988096,-20.72326583694641,0
0.0,0.0,0.02,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,190.0,61.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.912022955428147,-20.72326583694641,0
0.0,0.0,0.03,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,188.0,60.5,,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.506557863986649,-20.72326583694641,0
0.0,0.0,0.04,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,185.0,60.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.218875799868201,-20.72326583694641,0
0.0,0.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,170.0,58.5,,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,0
0.0,0.0,0.02,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,213.0,61.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.912022955428147,-20.72326583694641,0
0.0,0.0,0.04,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,235.0,60.5,,0,0,0,0,-20.72326583694641,-20.72326583694641,-3.218875799868201,-20.72326583694641,0
0.0,0.0,0.06,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,245.0,60.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.81341070009337,-20.72326583694641,0
0.0,0.0,0.08,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,248.0,59.5,,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.525728631808255,-20.72326583694641,0
0.0,0.0,0.1,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,241.0,59.0,,0,0,0,0,-20.72326583694641,-20.72326583694641,-2.302585082994046,-20.72326583694641,0
3.0,0.52,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,21.0,106.0,0,0,0,0,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,0
3.0,0.52,0.0,0.0,80.0,920,8.0,920,1.0,450,0.5,850.0,45.0,240.0,1,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,4
2.22,0.73,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,228.0,19.5,95.8,0,0,0,0,0.7975071963346386,-0.3147107434698373,-20.72326583694641,-20.72326583694641,0
2.34,0.58,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,250.0,21.3,97.6,0,0,0,0,0.8501509297969605,-0.5447271737175342,-20.72326583694641,-20.72326583694641,0
1.5,0.6,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,27.0,130.0,0,0,0,0,0.4054651087748311,-0.5108256220993241,-20.72326583694641,-20.72326583694641,0
1.5,0.6,0.0,0.0,-1.0,-1,-1.0,850,1.0,-1,-1.0,,26.0,116.0,0,0,1,0,0.4054651087748311,-0.5108256220993241,-20.72326583694641,-20.72326583694641,1
1.5,0.6,0.0,0.0,-1.0,-1,-1.0,875,1.0,-1,-1.0,,25.9,105.0,0,0,1,0,0.4054651087748311,-0.5108256220993241,-20.72326583694641,-20.72326583694641,1
1.5,0.6,0.0,0.0,-1.0,-1,-1.0,900,1.0,-1,-1.0,,25.7,100.0,0,0,1,0,0.4054651087748311,-0.5108256220993241,-20.72326583694641,-20.72326583694641,1
1.5,0.6,0.0,0.0,-1.0,-1,-1.0,925,1.0,-1,-1.0,,25.6,98.0,0,0,1,0,0.4054651087748311,-0.5108256220993241,-20.72326583694641,-20.72326583694641,1
1.5,0.6,0.0,0.0,-1.0,-1,-1.0,900,1.0,450,2.0,780.7,40.2,,0,0,1,1,0.4054651087748311,-0.5108256220993241,-20.72326583694641,-20.72326583694641,2
2.0,0.5,0.0,0.0,80.0,-1,-1.0,900,1.0,450,2.0,,41.0,220.0,1,0,1,1,0.6931471810599453,-0.6931471785599453,-20.72326583694641,-20.72326583694641,3
3.0,0.64,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,320.0,18.5,,0,0,0,0,1.098612289001443,-0.4462871010659195,-20.72326583694641,-20.72326583694641,0
3.0,0.64,0.04,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,340.0,21.0,,0,0,0,0,1.098612289001443,-0.4462871010659195,-3.218875799868201,-20.72326583694641,0
3.0,0.64,0.06,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,365.0,23.5,,0,0,0,0,1.098612289001443,-0.4462871010659195,-2.81341070009337,-20.72326583694641,0
3.0,0.64,0.08,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,330.0,18.0,,0,0,0,0,1.098612289001443,-0.4462871010659195,-2.525728631808255,-20.72326583694641,0
3.0,0.52,0.0,0.0,-1.0,920,8.0,-1,-1.0,-1,-1.0,,,,0,1,0,0,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,1
3.0,0.52,0.0,0.0,-1.0,920,8.0,800,1.0,-1,-1.0,,30.0,95.0,0,1,1,0,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,2
3.0,0.52,0.0,0.0,-1.0,920,8.0,850,1.0,-1,-1.0,,26.0,85.0,0,1,1,0,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,2
3.0,0.52,0.0,0.0,-1.0,920,8.0,900,1.0,-1,-1.0,,23.0,78.0,0,1,1,0,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,2
3.0,0.52,0.0,0.0,-1.0,920,8.0,920,1.0,-1,-1.0,,21.0,70.0,0,1,1,0,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,2
3.0,0.52,0.0,0.0,-1.0,920,8.0,950,1.0,-1,-1.0,,22.0,75.0,0,1,1,0,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,2
3.0,0.52,0.0,0.0,-1.0,920,8.0,920,1.0,450,1.0,,32.0,150.0,0,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,3
3.0,0.52,0.0,0.0,-1.0,920,8.0,920,1.0,450,2.0,,36.0,180.0,0,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,3
